Test_Date,Maturity,Base Yield,Level Up,Level Down,Mean Reversion,Twist Up-to-Down,Twist Down-to-Up
2020-11-13,24.0,0.0032368452924911306,0.013341683599224607,-0.006867993013734641,0.0056374824680567315,0.002509077937958182,0.003964612647236798
2020-11-13,25.0,0.0033884327083988364,0.01368335783326935,-0.006906492415991949,0.005850016491352417,0.002590055942509828,0.004186809474484798
2020-11-13,26.0,0.0035314676548139357,0.014004770104642628,-0.00694183479456234,0.0060503857359073265,0.002666210404683067,0.004396724905126659
2020-11-13,27.0,0.0036664628996700976,0.014307308707673716,-0.006974382907906418,0.0062393501491249115,0.0027378754040494613,0.004595050395459266
2020-11-13,28.0,0.003793916073697279,0.014592281618180047,-0.007004449470382701,0.006417640305559136,0.002805364981274483,0.004782467166276838
2020-11-13,29.0,0.003914305322134215,0.014860915436199162,-0.007032304791550481,0.006585952852762533,0.0028689730773918676,0.004959637567023556
2020-11-13,30.0,0.004028086482332771,0.015114356144686258,-0.007058183179662447,0.006744947810154889,0.0029289738682214406,0.005127199096580215
2020-11-13,31.0,0.004281067881247713,0.015434449788867877,-0.006865524635480069,0.007016865390894855,0.003147564746624143,0.005414947806020143
2020-11-13,32.0,0.004667405500079713,0.015820963953801614,-0.0064688667901848795,0.007398161913083401,0.0035171068498371927,0.005818665021752212
2020-11-13,33.0,0.0051459501201831515,0.016253004173630625,-0.005932697015333721,0.007855221741107421,0.0039910965541603005,0.006302385682263045
2020-11-13,34.0,0.00568677631659309,0.016714952535093808,-0.0053026873440336075,0.008363358111694419,0.004535909996131515,0.0068398030272489585
2020-11-13,35.0,0.006267952135619481,0.017195104561257057,-0.0046115915315937395,0.008904331768845752,0.005127017308776072,0.007411549799485995
2020-11-13,36.0,0.006873328647115651,0.017684685819328028,-0.0038830964064568985,0.009464622504968823,0.005746421008049785,0.008003316193442966
2020-11-13,37.0,0.007490994315125343,0.018177132594725087,-0.003134411974380691,0.01003420220081419,0.006380881600157373,0.008604520974738294
2020-11-13,38.0,0.00811217434962419,0.01866755942673093,-0.002378056184297761,0.0106056497838527,0.007020664056426762,0.009207357320559328
2020-11-13,39.0,0.008730434749810057,0.019152360911530275,-0.0016231099750005917,0.011173504058708872,0.007658637437972127,0.009806097899911936
2020-11-13,40.0,0.009341099127533559,0.019628911290819007,-0.0008761149490880138,0.011733784958511517,0.0082896190524826,0.010396582611948535
2020-11-13,41.0,0.009940816689424592,0.020095336108947537,-0.00014172463776640498,0.01228363588736725,0.008909891050911556,0.0109758370916615
2020-11-13,42.0,0.010527239214152884,0.020550337545897968,0.0005768173563001078,0.012821054301021206,0.009516840569095075,0.011541786145918609
2020-11-13,43.0,0.01109877764947953,0.02099306009966373,0.0012773228390046132,0.013344687345236306,0.010108689612189803,0.012093036946946079
2020-11-13,44.0,0.011654417532085848,0.021422986848782966,0.001958394028611643,0.013853675955498357,0.010684290913939298,0.01262871403207777
2020-11-13,45.0,0.012193578294363627,0.021839859057631417,0.0026192241792157844,0.014347535379509502,0.011242972804254459,0.013148333134823886
2020-11-13,46.0,0.012716005594197055,0.022243613711723453,0.0032594468053939174,0.014826063287649571,0.011784420810151408,0.01365170435559837
2020-11-13,47.0,0.013221688675434606,0.02263433490025979,0.0038790212249386613,0.01528926891989224,0.012308587002829885,0.01413885765375622
